user_id,business_id,text,date,compliment_count
OvQtTXbpzJFGhbjNqWjGOA,hhi1EfiNS-0R16MO27Xp2g,Boring and dead at midnight,2013-09-05 04:01:57,0
Ah-_3REsDEoRVFwUG2IfFg,ycLyYXUjZoO__fypHNY5yg,Starting Wednesday (2/13) at noon --  pick up a 'grab and go' bouquet of flowers for Valentine's Day. So many affordable and gorgeous options!,2013-02-12 19:21:54,0
nDEC-7GY0jSG2PlAnMCeZg,ITuKqd1pv7tfRJ4nVTI3sA,Lots of people buying wings and salsa.,2013-02-03 00:01:20,0
0gPpW8u_f_Bzj0AzqCBWCw,Vvhz47LcpsigeCi0FP6yYA,Great lunch special - nice calming atmosphere,2016-04-30 16:03:20,0
EImMxP5Wy4MLhKme00XyiQ,voAosWO5yGhvppHRKm-7mQ,I had the best bloody Mary ever and the food  is excellent :)),2012-10-10 12:33:47,0
ueWzIpCWdh1SIcXm-SIPrg,UQMUtySn2q9cSObiw5UVsw,Love grilled cheeses!,2017-06-18 01:17:37,0
rQA7T5DoVCzYrEdT7q4TBA,hAmuto6UndVroyd_DaD-TA,Get the gold bucket and share!,2015-05-25 01:03:30,0
g-MxJs871TbxlTC28LArYg,FNJRhdDIjHjfIUorVAhYLQ,Cheese dip,2014-03-18 21:55:13,0
lP_cx94U8stOuQ8HrGecdQ,FHNIvNgh3fS7VZQq2Y3dsA,Try everything!,2013-08-22 17:15:20,0
sFZkNjFkg6723Z8nqxUUdw,UsfIpRLvZrW5qt0E_8aDGQ,take out works,2012-05-28 21:44:10,0
pCpZ6KF0vCOF3fyj9W8iMg,O0r7Ocj9XmXvwm8p4I4Nqw,Side items change daily,2016-04-18 19:08:47,0
k9Mvnw4aglONCaS5cBKQnw,AcNuZGNjYrpFoiOlo59k1w,Get the soft spring rolls!,2012-10-03 16:55:39,0
fCvMnJU1Z-XhAjKg99wK3Q,MIjq-rtKsU5Fp7_gNZLYGQ,Now open.,2017-04-10 16:32:21,0
OH6KVbvDnGs0zWhYj5A9Yg,rRFVLSyOObaBj2p_H7gCpA,"The front desk staff is friendly and helpful, don't hesitate to ask them questions!",2013-12-06 03:03:17,0
x2bRtU_VtDD8fbwUyJQfOA,_iVxEzVaWol84FM2_zJNWA,Quick!,2014-04-02 04:48:50,0
QfzCzSp_dbbIcfoJMR0ECQ,4gszBjoouIzfi1ltSQZ2BQ,Great beer and food,2014-03-23 17:07:59,0
ta43MhMDzwwkLDJICBW6_g,SDL247FlOnScJfuNjZESxg,Bit noisy,2014-03-22 23:02:59,0
UN5jUVsLa1YUBZPDXd0pWA,KH-7Pr7MAqgOjQkRvhIIHQ,Very good place. Good local family run shop. Does good work at a good price.,2017-03-28 15:15:30,0
y9B_A0ZCE0SO3ut4OkUtOQ,9kfDDNapNWKF5B41X27HkA,Jump on Black Friday sales m,2013-11-27 19:25:10,0
EIpPME2cIuNbhfXrtsSApg,gjfl7y0kNye_bvKZfJSzRg,Open Easter Sunday!,2018-04-01 21:14:27,0
2T8cxl3Y_JhCE8o80BSp0A,ZJf_F5D6XkidIUCYtWHvXw,Grilled tofu in my burrito,2013-09-03 21:58:48,0
h8l7bu1MW6V6I3KOaLbMzw,2-i-GRNg9dYlBJYfb4k0Rw,Bottomless cup $1.80,2010-11-24 20:40:46,0
kkPgJv6KBFN15caG7NYYlg,DE2jYqN2ST6Zfix2fSW1sA,Ask Brandon to recommend you comics based one three things you enjoy! His recommendations haven't failed me yet!,2015-06-04 02:46:21,0
OVQuFp-DL-JZv_ld3G0R1g,7mJN7GAoGv4yDwB8RO4VyQ,Still cash only.,2017-03-18 21:32:47,0
lEeZ2ZYjg3E7Sg6CUGEe0w,dvTQNq-EGH1Omt318rlt1g,Best costumer service and the best priced food in this area. :),2015-12-30 23:33:25,0
3jITLSN1MR8inX1M6NwbRw,6Pu5MKIWbn6FO-oebSSrYQ,Yummmmm,2013-12-17 18:02:53,0
bxNyR-lUpCM1sUDO1s8amg,quk6TFDQyuQ4g0KuIb9qUA,If you order carry out. Check your order. Just got home to find no salad dressing with my salad. Also be sure you're getting fresh pizza and not the pizza sitting in the case...,2014-08-29 01:24:25,0
6UsMM-rKqm2tMju0RTGnOQ,mK5gu18whrKEG8aojSzpbA,"Blueberries, chocolate nougat, almonds, oh my!",2011-12-30 01:55:57,0
O7BfJISxXkUgd8VNFFtSVQ,nRRvly2LTeJotnbGL1cmcQ,Worst place ever,2016-11-21 20:08:34,0
PuvfPONWyhdtRVPWu7kLpQ,6Euj8bfFJ4aQ_cCi7aMWCw,Wheee!,2011-04-10 01:20:19,0
zWC1npRbmWO2bZRt2fYgfw,5p4p5DknrjuxIUDokYZE9w,Lunch pasta- Evelyn's Favorite!,2013-02-22 21:41:21,0
oh0P9_zRrIBPXFXKSnzobw,FP5fr2zUeTEhI4-TGEeVCA,My new favorite spot for pho,2017-09-23 20:22:22,0
KK7uim3b_6UhDTg3n96hQQ,X6FtbFSud63CBCQWG6iDyQ,Yummmm that's all just yummmmmy,2014-03-20 21:57:08,0
lUO6ba9f952pc-wlIpnpVA,XUJvs_o6trWlKvi_Vn-KVQ,Pharmacy drive-thru for dropping off & picking up.,2016-11-24 04:25:16,0
Dp28gTTUp-YL7V_8Wx7wNw,h2-mPUMYJ5pF_gVurDL3lw,"This place is best for their korean BBQ.  Their sushi isn't great, their rice is hard tonight. will have to give their sashimi a try.",2013-02-10 02:49:44,0
J4Ovb5kr0y6ROy_yqBGUpw,DZglT5FP5VNDQJU3PuRIHw,brussel sprout pizza,2016-11-20 03:41:25,0
njcXFGqIuSp-_joP42MhxA,JjXEPAR_tf3VCdngVS9GMg,Soup...,2010-12-05 19:01:54,0
EkyWnXpR8cAUGqiySZ0Qpg,W4rgF_1eKzFZiGUOsgbGMA,Don't forget to go on coupons4indy.com to print out a $1 off coupon for their lunch buffet!,2016-01-11 21:34:02,0
YC6Dju4He3_4fKet4nOKbw,RL3ClqGipWaSuRi6fE-7pw,The previous tip is false - they are still very much open. I just got a tasty burrito for dinner!,2015-01-21 00:42:34,0
wJ57oQxkmdN2Milto9nOmw,6Pu5MKIWbn6FO-oebSSrYQ,Outside patio seatings for a beautiful day,2016-04-18 20:16:29,0
nDvQAlraWcKds2XJLS2GkA,_kgyGRCSf15RnynZN4LjJg,Yummers,2013-02-10 23:11:04,0
TyrrC2pZQ5LAJjiFqqk05A,Yl7UIESx3gl10kEwP0Djhg,Raspberry tartines,2012-05-24 17:07:39,0
OYtzIHYsYuOX62ZwYt7_bg,oHysEBKUaE9T56XSDbt7Yw,Wanted to try a Vietnamese place outside of Grand or the Loop.,2013-02-17 01:35:21,0
BywvYfiwwwli1RSiXVnLKw,qtg5d6UmDVFeUw5ZKVBl4Q,"Ah-mazing, service, first of all. Everything is home made. Wild berry smoothie and Italian grilled cheese....delish",2012-08-02 21:19:23,0
BJTjoF8w92A4Y3HSBWu72w,47v8tz1tHLZJ0h5tTskC4g,Sample the different styles..Enjoy the view.,2014-08-25 18:49:17,0
vWP8-aQX0rYJszqkWVL7Ew,4SEg-Ug9_UJRKsIhIEqDfQ,Stop serving food @ 10 pm,2012-05-23 04:35:52,0
8JaJl5ZRMT4o2q10DVIZGg,sy9erwW0yTpjsTQ1eLtnUQ,Honeydew mochi is an amazing addition for the summer,2012-07-28 22:22:41,0
Jhe2ktZmOt1quSWY5yvFsg,_-SxTpN4usnSeevSl-ZYbg,School supplies on sale! Bro loving the pencils!,2012-07-22 00:41:29,0
3e8xW_w_-_hyGSpsqYjllQ,aDgughL1vDootnXe5kUWGQ,Freaking delicious.,2017-04-05 18:26:09,0
HHtoCb4dWi9Mf7o3yC2aQQ,SLxrdqc7aqSBpml7DjQmHQ,It's nice,2013-12-18 15:08:55,0
tFMVTQ7Eza3LnNOm4-v4QA,BKiXa3Fq0D0-eM-pe8HCRg,They did an awesome job very quickly.,2017-07-16 17:12:34,0
mdOX-9te4ZFFnuDOEKbyZw,-4qgeqxb2hKe3dUUH__j8Q,I just noticed that they now sell a variety of beauty products well known in Asia! Eg. Etude House cosmetics! Yay!,2016-05-30 20:33:49,0
D3DEBbuBTdHAUq9xQl4iGA,kc8vRZ1N3YgtheOdA44DoQ,The food has no flavor and it made me sick. Total waste of money. Don't even bother.,2016-01-08 02:35:53,0
Tzql1xnrk8BLS3-h7-eYTQ,IZv79jZv6el1sBHrG7426g,Check out happy hour from 4-7!,2012-01-18 22:56:54,0
g9ygGm-MNquTQtqYJIRWeQ,Cgb8x1G4mr79Tv2CZc7e2Q,The dinner specials are amazing. Always,2012-01-12 01:59:17,0
ZZqeEDexAWkLWBcs6f9Frg,R07rb3FN2QoRIbB6r6HDxQ,Doughnuts bitches!,2013-12-13 05:52:25,0
7G-evs4ROSPwwg3SvE-fjg,mzZ_WTb2zvyJMBkm84B-WA,"Just picked up breakfast. And it's cheaper without the biscuit. So, grab a donut instead. I do wish the lady in floral was more inviting. I may have actually spent more for the flowers, which are less expensive at WinnDixie.",2014-08-23 15:31:54,0
BBI9QPXRJ8cK6HuVPF1lGQ,pVF5PlH8OoV0S2S4mIEIcA,A little unorganized set up to make your bowl. Once it's cooked though it tastes very yummy. Great place,2016-03-19 00:16:59,0
rPgrg1wig7HLoA-5Vdp7BA,vaarp5cTV2b3-wZtQDn06g,Great food and drinks.service not so good,2014-06-08 00:01:47,0
gHERSzponk9gjiZkmHfYog,w0aWEL68zLe5i_X-XlQtkA,Check out the bathroom!!,2014-08-25 18:00:35,0
LhfQ_oQZc4XJvthM5ueoJQ,kzxpl9HidQVMEuUoRVB7nA,"Hanging with Carlos, Allison and Klay!!! Good times and good friends...",2011-07-20 01:02:49,0
j2sEA3hiUcwHfq9Ml6M47g,1ELQjj8JfYZQF2Z4fu5Jvw,"Filthy store. My friend slipped on a puddle of pee. When she pointed it out, it was ignored for 5 min then finally an employee threw some paper towels on it.",2011-10-08 04:30:33,0
pTL8bA87i3ttSa6QHoikLQ,REiAM73RkOxFqCVlEFiRWA,Taco Tuesday!,2011-05-24 21:42:50,0
njcXFGqIuSp-_joP42MhxA,cn7jxVV1njxsrYo9cXg_iQ,Favorite bar keep!,2012-05-26 02:00:21,0
gZcxXnogU1O-gPTbqqtMYw,hftnzIIZaq7Uip5bKRrY9Q,Beware: they will sweeten your iced americano without notice.,2011-04-29 13:35:09,0
TIeXcKbDeGBy-UsgSjRJQg,uib1LVQIQFu33OHvRGEsIw,"Good service, the food is not what shines here",2013-02-11 16:58:25,0
4v9Wc4MX0A6HHGfkghbhZg,jp8K7RPJc3IwwkDYgfAZ5Q,Great Chai Tea Latte!,2015-09-05 15:58:52,1
aZXnHefHQJuAOMpe27R6oQ,CKvcCZ14SeDs0GgJClFk5A,Peking Duck! Mmm!,2011-10-01 20:28:59,0
QVoy32vmYsjcusOu5ITpDw,W9fAI-P0RE6f6XhmojkvtQ,Chinese lunch specials start at $7.95.,2012-03-21 16:47:48,0
QVoy32vmYsjcusOu5ITpDw,sL6fC0P4C-gyL4E5gacUeQ,Just had their BBQ chicken pizza for the first time and it is amazing!!,2010-02-03 00:19:41,0
WVCgjoYPl7jPhXjPcSR02Q,m0FGtr2iw-0adkyVHsI0Mw,Coffee,2012-10-05 12:01:58,0
KXDiP5LvmOIAH2M7rQyquw,ByNH23TW9B6zf9ql-M7y9A,Don't ask for rice by itself they will charge you $5.49 for a bean burrito meal,2017-09-23 19:57:25,0
5Y5KbsI5buMcNh2hTFaRpA,cn7jxVV1njxsrYo9cXg_iQ,New spot! Drinks with the ladies...,2010-12-30 00:42:29,0
aGI_wfhcJ86DJ-67Lkty8g,7ATYjTIgM3jUlt4UM3IypQ,nina's class!!,2011-07-28 22:58:41,0
xywXoLnG7qWIayFu8oZQgQ,tELoGj2QJYYFQ1jo_XXbpA,"Make sure you tip the performers. They really work hard and play their hearts out. Also, be on the lookout for stars. I seen Darryl Singletary sitting and eating a cheeseburger. I got his autograph and danced with one of his guys in his group...also go to their website, they have a calendar of who is playing. Check out Brazillabilly with Chris or Aaron Till. Awesome guitarists...",2015-02-03 04:41:26,0
sZrK10PsmMcxo16NTkBoLQ,90LsqLbaoQpz_xNbSQsCFA,This location is very understaffed.  Huge lines even before 7am,2017-09-28 11:01:04,0
JCvgLQezaLZZp3dFs1cf1Q,ADalAxPlNmVEsvvoYmuESA,Pork porterhouse was best pork outside North Carolina! Fresh pasta was so worthwhile! Yum!,2013-02-03 01:18:51,0
T6TInNEhz-qm5tT_ZjQEoA,1N7RWvz2c_e640PsvnSc0A,Al Pastor Burrito y taco de lengua. I can hardly wait :),2011-08-01 17:24:25,0
SZOu0nlEeMzScbdpLpjsTw,9dL1rsPANYr-71hdwoY-CA,"Great lunch buffet, love the choices and the staff are super friendly :).thank you",2016-08-04 17:30:40,0
lqHAb35BIqVtPAWz2QEb4Q,MlDgcQAyr4wLZkS39Z-3CA,Cheapest gas in Blue Bell,2012-03-16 22:51:26,0
yZwgNBKJb6YFnS7_lo8pGg,jxEMFqwDJXjCxmcm5t5jVQ,The seeded roll is one of the best I've had in the city!,2017-03-19 07:33:47,0
-_c83Ylqjx6rwu9lBNS6Yw,FQwZU2-DrUvAVFQlHfSE6Q,"$4 admission includes the museum, a video next door, and a tour of a casita. So much history here, well worth a visit!",2014-03-26 17:16:50,0
SeicsNm0uFSAxQ95Ngwceg,vWjME92WddneF98IqzaNfQ,They need to add Mac and cheese as a permanent side instead of a special,2016-08-07 03:30:39,0
tLQYwwaeNBEqcdenw1Lz2A,7j8Eq6F-GcwEEe6ZSL2GQA,"I eat here most of the times I come to Nashville.
Pepperoni and mushroom",2016-05-10 21:59:07,0
CbWl2y2S1NR7FIPEf8UObg,owsYnTYd9U8N8rNryLHr5A,Excellent,2016-05-07 19:30:12,0
17oGtPlD4W7JG0J2CZ0yFw,aDm4JESclYP_L2tY_sqaDA,Thursday beer specials! $1 domestic $2 imports. ¡Tsingtao!,2012-01-13 00:06:22,0
E_9Mix_1Z2njw4ct7VRCGw,5Mqe-TAK7GzwiZapwNqQbA,"This place, as all DD's do, reminds me of the SNL Sketch about the cheese burger dive: poor english, set in their rules of the house routine and good for a laugh or aggravation, if you let it.",2012-10-07 04:16:02,0
cyXDN4UjBpTzx0fZ4L3n-A,dL0GYNilzv_esQ6GD5Vcqw,"Great gas station with great coffee. But, lunch time is busy and I never received my sandwich. I talked to an assistant manager and got a refund but no food. I was tired of waiting for 20 minutes.",2013-05-26 18:23:24,0
o2iirO07Fml8NpmwD0NIDg,Isgn-UI0qaflpoRSD311kg,Closed on a saturday?,2011-04-30 19:12:16,0
vl6oebkb8WnRASg5cB_xhw,Zi-F-YvyVOK0k5QD7lrLOg,I love the fact that all their terrific menu items have recipes online.,2016-11-27 02:43:36,0
raDXECvs1R-OsE-ohiULuw,skY6r8WAkYqpV7_TxNm23w,Happy Hour is 3- close M-F!!,2010-03-26 05:54:28,0
YlWqbKfRinSudpLlgTxKbA,9wu8pszrPPUjruNvgQtIEg,If they still have the honey cake dessert special get it!  It is served with an amazing cheese for a sweet-savory delight.  So good that I'm still thinking about it a day later!,2017-07-04 02:17:05,0
snp67z8MYB37z_b0K-PVQA,zXTO8GaLmRPATr505b4GQQ,Can soda is 1.75,2018-03-24 23:50:35,0
YlxLe5tHd3IMIUZjEV1xfg,5sb1iDBajkpV3-hmF5EOnw,Dress like a pirate for Gasparilla!,2016-01-31 01:54:06,0
euty5gT6HeIK5dnEv1ON_Q,T7aNbc11twuW2kc0fRvVgg,Here's a tip if you're thinking about staying at the Lexington Hotel in Indianapolis at the airport ....don't,2016-05-09 17:31:25,0
VZfdeTLvxHDzzkKxoHoFTw,DNH6UNWlBFhOsIMGFabF1A,"turkey tom, no mayo or tomato, add avocado. yuuuuum",2012-07-26 01:20:10,0
lL2h_MOs5y1Iq_YBqoeKLA,G0jPZ3dPS_TqtASortZkJg,They have tortas!!!,2014-03-14 22:33:37,0
phKNHTaokisQkZ7qQbxryA,uTqmZj3IVvdXD99r3-kJxA,The Light Show!!!,2011-04-15 01:55:20,0
-FxsSuwDbIII7yo5BjHpiA,cn43ZIZaEdl_Gz5_Oc_wqQ,"As of the date of this post,  they now have Landshark beer! Yay!",2016-05-01 22:19:35,0
iPkdNziqnhNukjnmsrSzmg,SJEtfe8kL60bh3D40KTRMw,Pecan pie with butter pecan ice cream,2013-12-20 15:26:48,0
VL12EhEdT4OWqGq0nIqkzw,jz41zeEyGVEBhE2LiROICQ,Thai tea is a little too sweet.,2016-11-18 18:06:51,0
ESlbhXivKfrymFf-0saA7w,jrGaVL6KIwYpwivse_eKXw,Like get the Crab Balls...they are nice and crispy and seasoned on the outside and just packed with crabmeat on the inside. Very good!!,2017-09-19 18:06:40,0
qjfMBIZpQT9DDtw_BWCopQ,F__yT5i7C2t-IfzyXYscKw,Kung Fu Tea is on Groupon right now.,2015-01-16 20:22:38,0
EpJ7t6PL6aEXvkvTiftjtw,9AaL5dW382QzrhKbnR5lhw,"Open till 10pm, everyday!",2011-10-18 00:29:37,0
UQkBEIED4YraUjESQC-ASQ,iH9fT2RCB0u4cVl2HLDtqg,Best bar in Philadelphia,2011-12-28 03:00:51,0
qTMK2qr6ngof4fe29qyooA,HTWpO2qPAKLK21TpXh5gRA,They no longer accept tips on your credit card - you have to do cash,2011-07-30 15:26:47,0
xjLTK4saQ2Qe_6f9IxhVWg,cB5NEUkJOSIrjZR-agSltA,Trivia at 7 on Thursdays!,2013-02-25 00:11:59,0
o7QhAtmZL2YG5tEICeThqg,XRfhf13PcoxjuOKMKfy9WQ,"Some burgers come with their original hickory sauce, or chili. Get the sauce!",2018-04-10 20:33:32,0
ulhzHfo1gQPLF-2Y3hDSZQ,EmBa8UWYRwM_3hagkqwtIg,"Food was better than expected. Service was friendly.  It worked!  Try it.

Ok so I came back on January 27.  The drinks were watered down.  We got appetizers all were not seasoned and the cheese chorizo dip is Velvita.  The server could not keep up with the customers.  The service is horrible.  What a disaster.",2014-09-06 21:17:51,0
3L38ANdK969R4QpRVoJqtw,aqRLCv47YXG1qdgkHXTFdQ,Hockey!,2012-01-06 01:04:45,0
QKnkZGUwTeTDaw1Aj-9Ydw,Uooe_7n4jy1ZYAFF0xe2UA,Best fing brunch in town! ! !,2012-10-07 18:18:35,0
gwYE77ZX2fpFdOLeiR_64Q,hRoAwkrCWaqjBuYs4i9EYw,Salsa Bar was very LOW when we came. :-/,2011-12-27 22:06:50,0
A4YsDUocwpqCjtaMS32R6g,JxC9SCQF4aS2lHhRNkKjsQ,Amazing Mexican food,2017-03-18 22:56:10,0
J6p3ppJrpxx6UNKv7_4WaA,FEBwxZMEpxRwVXx9Fm0XZw,Make sure you have allot of time to waste and don't care about portions and horrible service then this is your spot !!!!,2015-06-07 20:40:45,0
Rr4cLb6Go91FT134o6RsKg,Oy8MfKjNpv3uKs6tCgCVVw,Taking my nephew to get ice cream.,2014-09-02 00:19:06,0
1eqy55tfazEXqDvGq2LDFw,oIiiGbVLfCa2JB5cNm3UgQ,Yum!!!,2011-07-28 15:23:49,0
cO7KlsZYi8cNCGi2otuJ5A,Uw8QpoUSjKHHnBaVku7Zgw,The food is freshly prepared.  Great taste.,2015-09-11 21:00:31,0
uk_jEIw2o8OWttPbLe6pgg,yL9j5ASNic_DaDKf9lwMhw,Yummy caprese salad sandwich.Ask for extra fresh basil.,2011-08-01 14:47:23,0
ma6079CH58mAeIR8TBzElA,buhO8vRCaEoNvlxU0AJRpQ,Don't waste your time or money can't make anything right,2016-07-28 15:11:08,0
UHy6hvtvpYHxIYv02PE3bA,Zft41ckwpC3796GyeYnMEA,"Cheap yummy tacos.  Weird location, but quick yummy tacos.",2013-08-24 01:19:18,0
4StF33ZASP-kBp62BK-KuA,lQZDL1J6xDjL7PG-5CgkGA,Greatest sushi and great variety of Ssian dishes !,2018-03-25 00:48:55,0
ldCg-SHasDf59p-qTPkGew,y5xKWgM6dC7a9gOgp90bsQ,Best donuts in NJ.,2014-09-18 23:55:04,0
wpOFf6NU-enqM2B5MrMIXA,M5qbAndDM7wnUcNEVWUYbg,Anniversary Dinner with my beautiful wife!,2012-07-25 23:43:52,0
MHOOd7OdaBy7JUZ7bcJ09w,rB-BUDjuOZWe_4vUhbPavQ,Try the Salsa Bar!,2012-10-13 23:35:34,0
96f2e36vpRvMBEZ92xiwIQ,GfqPAxmkQQXFXAJ63aJUiA,Check for the Printing Partners $15 tickets (code PPOF)  on select nights for all shows!,2016-01-15 00:01:16,0
rk5AcEw7wb8pdYvbyKunKQ,6xca2QIo2MRauHm1NqtjkQ,$7 for a great polish change! Very friendly!,2015-09-23 20:16:42,0
zhgge172y5EE_U6_3h68ug,58NBZE3pervNaBVAtixh9w,Pretty sure Brett Favre is the bartender here.  Ironic.,2012-10-07 23:50:19,0
NkPZOzgxW4jU0kygcgVBlQ,Ff852WLwy5qyk9-9Sx0h8w,Convenience on the Mesa!,2014-06-19 18:49:24,0
4XIjdvV3bz-e_NYzJRJLHg,KWiyIwegBbdUXxNBeZu11Q,1/2 off admission for the late show on Friday with a donated canned food item,2015-01-31 06:04:57,0
DQLIeWYj1YVQbxGDzw9Scw,S6L5hB5r9_j6UeanowxRvw,"Coffee is not the spirit of Xmas, it is the engine",2011-12-24 15:39:49,0
_Wkf2RNDnBuqMOpzSqmZXw,WSkzgp8MReuajWyHJqx2_g,Great Dog Park. Hard time finding where to park.,2011-07-15 21:17:36,0
wXdbkFZsfDR7utJvbWElyA,PAqoyqErJFdM3LY13dy7Jg,The store is now called Stout's Footwear.,2018-03-26 14:09:34,0
_MZgpTdm-0HoTl6y9rVHgA,AC3i5K7CgWcx_nZktc1aHg,Beautiful.,2012-01-08 20:15:51,0
FImNgpnm8xDhIHKWkq-nJQ,95r3jAJRn10e9aB5I_NlPg,When the weather is right enjoy a glass if wine outside the garden and music make it a retreat,2014-08-28 17:47:59,0
J6j0zr-GWCJ4PwtdWwEzhg,J2jrwV078jh-kkUHjl3kzg,Massaging for the people!,2011-10-15 00:55:47,0
NNjuLl0fl-OiNHrS7Xv6xg,hAZgCi6lPrO3jk6SAyWgKg,Patio is gorgeous all year round. And dog friendly! Staff is happy to let you taste several beers to help you make up your mind.,2016-01-24 19:15:36,0
ZmoDkyj5Bh_l_cCBPFSWpg,wUz6AXIGzVIig_8vdyPmDg,Daisy Hair Design is using the Square for credit cards on the cell phone for all services.,2016-01-23 07:59:07,0
AHRrG3T1gJpHvtpZ-K0G_g,5IvBJJl3bemFixZ9uh_wXg,Weisswurst sold here!,2013-05-26 00:05:44,0
tWitU1Gj_GOscixKsHv8-Q,-b8qRoIcTo7NBgTAe9XhgA,Having a behind the scenes tasting of Chef's new menu pairings!,2012-03-19 20:06:07,0
uisMC1pt9ogd8BCwmmOk9Q,73UjNbSoQjQAOS45rcihFg,White pear margaritas.. Mmmm,2011-04-29 20:54:29,0
XfzgMLd7YBps8rXhKkIQ9A,-amg4-vvrHNPIzRDKF2Axg,Bring cash.,2012-07-24 14:22:24,0
U631LMGO5E3GxVJt535dHA,WE3D52UfHvvVdTHgzJ_1vw,Awesome night for beers and music!,2010-11-21 05:18:41,0
juigu8XxwzLAeikeBzULbg,zUPXkrKHz3bm6su69qQ-QQ,Dropping off gently used clothes and new clothes,2017-04-07 18:23:45,0
Mh4CDyn887YBxaFAapu8Kw,sCNdu_Anatq1BKuXD86A8A,Strooooong drinks!  Woo Hoo!!,2013-08-18 23:06:59,0
kfiBpwAZFxAo_RcrBmQjbA,bBnIv9ZRWvEatpIB-vP9sw,Wine class with stl wine girl!,2010-12-03 00:55:11,0
x7UU1bdc2INFrZFwp6yOPw,iHl6BRyves2YOlUfDdUkYw,Try the Peanut Butter Fudge with Pineapple. The combination of sweet n salty shine thru.,2013-08-25 03:49:37,0
aGI_wfhcJ86DJ-67Lkty8g,F6SuJfk4bTxVNDbJR-tn-A,Genius Bar peeps are ahhhmazing!,2010-12-08 16:01:30,0
f3KxqAkpkB6GBHRPsiw13w,OZcl2HOUXAHuICrh5d2WjQ,Crowded. Younger.,2013-12-07 18:33:17,0
kJpvK3wSPzcbqAc-DJpa8A,1kVnChI4aqsPw9i2PVqkkw,Great and quick!,2011-08-04 18:48:58,0
iI9pm4Sqo1VkY6sO59gwEg,hPd6uMCjNglnOwwHpkY5Tg,Love this place. Ambiance is so cool,2012-10-21 02:09:46,0
xmH8mlYyfnxspAEt21wUOQ,m_XbBF723WySe2hJOXTEgQ,All the worker are kinda jerks and the receptionist isn't polite at all.,2016-01-07 06:06:32,0
dhcd0-vjumNzq9F1aeK3uA,vQmvEq3ZfRUlzP98VvHBQA,No more scales. Three cup sizes and three cup prices. Interesting...load it up!!!!,2016-01-29 20:36:21,0
jVmVkhZ8NX0eGk5DhSeNUA,N2n_nuiXb64ak0BNvIYEcQ,"Just a heads up, there is construction on Prater Way, right next to the restaurant.",2017-04-01 15:49:44,0
MRFffcfww-fvhRX8zY3sew,L5LLN0RafiV1Z9cddzvuCw,The wedding beer is my favorite!,2015-06-06 16:47:53,0
o0lhnAlg8XAK53dvyBg85g,e1S4RgmEpIJ2iONMV4oxeQ,Blooming onion was over cooked,2015-09-09 12:37:50,0
KUFTLo5NlzewLUPX-xBrZg,9xPOQKtIDVaI_fN3ns35LA,Smoked meatloaf only on Wednesday.,2016-11-30 23:44:50,0
AGL4hjtLTpWNrO7uGIik9Q,dvQYqyJiXVFEbbSG4e82hg,Beef and cheddar with curly fries. Always a good choice,2013-02-28 21:03:29,0
cwLJfC5jPLMFLvz7FnHXtw,LQgCCHnqNOurEEjrqns2YA,"Great atmosphere, very good food, fantastic service and very tasty Margaritas.",2017-03-22 02:56:17,0
Oni7sgv6mhx1VDT5faKiMA,AOdw-xjhc-ZRVhJzAgJxSw,Closed Sundays :(,2014-08-31 22:50:59,0
MYbraMGFYTtt9sI0MF3hrQ,tUXy_PCtMAydmG0RkHzhlQ,"Order the Nachos! 
I get vegetarian. Regardless of the type, you'll be glad you ordered them!!",2013-12-06 19:10:56,0
t6hWIBaIfA__NpxfGV0FVQ,QHWYlmVbLC3K6eglWoHVvA,Drinks are waaaaay expensive with no pow to the wow! Order water instead! Lol,2015-06-03 02:30:29,0
5iX1mtS4DCKp2K2vgnzqSQ,t-QxJFbbSjC-_X9TWJqITA,Favorite breakfast place!!!,2015-06-27 13:20:17,0
B2S5HWRfxe9G-BhKJix9Yg,EKnEztWS7SUraJEq8zZDJg,Great food. Fish sauce is okay. Always lots of seating. Good family sit down.,2012-03-25 23:21:27,0
uMyUIZgkiFnm51wi2qwbtA,MGXIPVN409ilHG-UMPtc8g,Overpriced!,2014-03-16 16:43:29,0
AaJ9d4OrFmgc4S_U2QiSZg,ifhfWlsNyQa8Uy9QVRCC1A,Quick and easy ATM that's never busy,2014-09-24 04:48:26,0
h8l7bu1MW6V6I3KOaLbMzw,gKBqK-FFq7EGOUscBqb1iA,Bison burger. Yum! Great vibe.,2010-05-04 23:04:52,0
D71sf4qZwOJp6RN7XhdZVQ,S2n_06z4lGLZfdJ53XAXQQ,Had a truly stellar lunch.  I would think dinner would be even better!!!,2015-05-22 03:12:58,0
qubY1K71GWDWbQjTOxGz2w,kayVS-MPUVp_Vmo54Pjp9w,Hash browns again.,2012-07-31 11:27:13,0
jswWHPctnZGH3qqvN4mzoQ,4oe5dLfE283zx0aw6BHKTA,Side room has big picture windows.,2014-03-23 23:00:17,0
zXFgGOC4fpRkwLJ5LEhSzg,F9N4o6uuocwm3lPkhmK3yQ,"Come hungry, but pace yourself!",2017-03-30 20:46:02,0
aU96Htx73CW_UUGp0O9cjw,3xHkEBrXjrTrAY3vpxy23A,This place was ok. It reminds me a lot of Cheerleaders on Eagle Rd but a little less inviting. The food was a little bland and straight forward however the fries were pretty good. I was recommended to come here for the wraps but was not impressed.,2013-08-27 00:42:39,0
